4.691406,-0.000000,0.359375,0.000000,31.433271,0.000000
4.828125,-0.308594,1.042969,0.000000,30.751818,0.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,0.000000
0.048828,-0.042969,0.105469,0.000000,29.258276,0.000000
1.179688,-0.449219,0.347656,0.000000,21.760912,0.000000
1.234375,-0.464844,0.287109,0.000000,20.043213,0.000000
0.011719,-0.039062,-0.007812,0.000000,31.055101,1.000000
0.025391,-0.076172,-0.011719,0.000000,32.219357,1.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,1.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,1.000000
0.269531,0.039062,-1.238281,0.000000,23.673559,1.000000
0.121094,0.041016,-1.302734,0.000000,24.502491,1.000000
0.511719,0.042969,1.248047,0.000000,22.695129,1.000000
2.242188,-0.140625,-0.109375,0.000000,26.972294,1.000000
2.277344,-0.214844,-0.126953,0.000000,27.853298,1.000000
2.628906,-0.175781,1.011719,0.000000,29.474337,1.000000
2.683594,-0.179688,0.984375,0.000000,32.727695,1.000000
2.781250,-0.089844,0.833984,0.000000,32.035767,1.000000
4.287109,-0.142578,1.488281,0.000000,27.817554,1.000000
4.394531,-0.142578,1.287109,0.000000,31.544239,1.000000
4.466797,-0.144531,1.179688,0.000000,31.209028,1.000000
4.634766,-0.000000,0.515625,0.000000,29.712759,1.000000
4.683594,-0.000000,0.445312,0.000000,30.402067,1.000000
4.841797,-0.308594,0.976562,0.000000,30.877813,1.000000
4.925781,-0.623047,0.498047,0.000000,29.169800,1.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,1.000000
0.048828,-0.042969,0.105469,0.000000,29.268568,1.000000
1.181641,-0.449219,0.339844,0.000000,21.760912,1.000000
1.240234,-0.464844,0.259766,0.000000,20.043213,1.000000
0.011719,-0.039062,-0.007812,0.000000,31.038036,2.000000
0.025391,-0.076172,-0.011719,0.000000,32.211533,2.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,2.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,2.000000
0.265625,0.039062,-1.238281,0.000000,23.710678,2.000000
0.167969,-0.000000,1.298828,0.000000,24.533184,2.000000
0.486328,0.042969,1.257812,0.000000,22.741579,2.000000
2.273438,-0.142578,-0.248047,0.000000,26.730209,2.000000
2.638672,-0.175781,0.986328,0.000000,29.429996,2.000000
2.664062,-0.179688,1.033203,0.000000,32.826221,2.000000
2.755859,-0.089844,0.916016,0.000000,32.121876,2.000000
4.304688,-0.142578,1.439453,0.000000,27.781513,2.000000
4.396484,-0.142578,1.281250,0.000000,31.510633,2.000000
4.476562,-0.144531,1.142578,0.000000,31.248301,2.000000
4.650391,-0.000000,0.341797,0.000000,30.874264,2.000000
4.691406,-0.000000,0.333984,0.000000,31.953461,2.000000
4.738281,-0.000000,0.250000,0.000000,29.599949,2.000000
4.845703,-0.308594,0.964844,0.000000,30.542299,2.000000
4.917969,-0.779297,0.324219,0.000000,29.299295,2.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,2.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,2.000000
1.179688,-0.449219,0.349609,0.000000,21.760912,2.000000
1.238281,-0.464844,0.273438,0.000000,20.086002,2.000000
3.779297,-1.703125,-1.853516,0.000000,24.814426,2.000000
0.011719,-0.039062,-0.007812,0.000000,31.051695,3.000000
0.025391,-0.076172,-0.011719,0.000000,32.216751,3.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,3.000000
0.068359,-0.148438,0.003906,0.000000,25.705429,3.000000
0.236328,0.039062,-1.246094,0.000000,23.729120,3.000000
0.171875,-0.000000,1.296875,0.000000,24.533184,3.000000
0.470703,0.042969,1.263672,0.000000,22.741579,3.000000
2.251953,-0.287109,-0.300781,0.000000,26.989700,3.000000
2.652344,-0.175781,0.951172,0.000000,29.360107,3.000000
2.669922,-0.179688,1.019531,0.000000,32.810333,3.000000
2.755859,-0.089844,0.912109,0.000000,32.193226,3.000000
4.275391,-0.142578,1.525391,0.000000,27.671558,3.000000
4.384766,-0.142578,1.318359,0.000000,31.538149,3.000000
4.482422,-0.144531,1.121094,0.000000,31.592663,3.000000
4.632812,-0.000000,0.539062,0.000000,30.766405,3.000000
4.681641,-0.000000,0.464844,0.000000,30.813473,3.000000
4.851562,-0.308594,0.931641,0.000000,30.534626,3.000000
4.902344,-0.935547,-0.083984,0.000000,29.867718,3.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,3.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,3.000000
1.177734,-0.449219,0.351562,0.000000,21.760912,3.000000
1.236328,-0.464844,0.283203,0.000000,20.000000,3.000000
3.781250,-1.703125,-1.847656,0.000000,24.742163,3.000000
0.011719,-0.039062,-0.007812,0.000000,31.044870,4.000000
0.025391,-0.076172,-0.011719,0.000000,32.211533,4.000000
0.041016,-0.115234,-0.009766,0.000000,30.511526,4.000000
0.056641,-0.154297,0.005859,0.000000,25.705429,4.000000
0.240234,0.039062,-1.244141,0.000000,23.710678,4.000000
0.187500,-0.000000,1.294922,0.000000,24.502491,4.000000
0.486328,0.042969,1.257812,0.000000,22.718416,4.000000
2.195312,-0.207031,-0.128906,0.000000,27.275414,4.000000
2.240234,-0.140625,-0.154297,0.000000,30.711452,4.000000
2.279297,-0.142578,-0.183594,0.000000,30.780941,4.000000
2.308594,-0.146484,-0.298828,0.000000,28.115749,4.000000
2.646484,-0.175781,0.962891,0.000000,29.400181,4.000000
2.687500,-0.179688,0.972656,0.000000,32.662315,4.000000
2.785156,-0.089844,0.822266,0.000000,31.945143,4.000000
4.281250,-0.142578,1.503906,0.000000,27.803173,4.000000
4.382812,-0.142578,1.324219,0.000000,31.595673,4.000000
4.451172,-0.144531,1.238281,0.000000,31.235250,4.000000
4.794922,-0.154297,1.216797,0.000000,29.609463,4.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,4.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,4.000000
1.179688,-0.449219,0.347656,0.000000,21.760912,4.000000
1.236328,-0.464844,0.281250,0.000000,20.086002,4.000000
0.011719,-0.039062,-0.007812,0.000000,31.048285,5.000000
0.025391,-0.076172,-0.011719,0.000000,32.216751,5.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,5.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,5.000000
0.246094,0.039062,-1.244141,0.000000,23.692158,5.000000
0.115234,-0.000000,1.304688,0.000000,24.502491,5.000000
0.453125,0.042969,1.271484,0.000000,22.718416,5.000000
2.240234,-0.140625,0.164062,0.000000,27.411516,5.000000
2.281250,-0.142578,0.148438,0.000000,27.535831,5.000000
2.328125,-0.072266,0.121094,0.000000,26.222139,5.000000
2.669922,-0.175781,0.900391,0.000000,29.623693,5.000000
2.693359,-0.179688,0.957031,0.000000,32.884727,5.000000
2.777344,-0.089844,0.847656,0.000000,32.190605,5.000000
4.281250,-0.142578,1.505859,0.000000,27.701153,5.000000
4.384766,-0.142578,1.322266,0.000000,31.430147,5.000000
4.443359,-0.144531,1.265625,0.000000,30.948204,5.000000
4.804688,-0.154297,1.175781,0.000000,29.717396,5.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,5.000000
0.048828,-0.042969,0.105469,0.000000,29.258276,5.000000
1.173828,-0.449219,0.365234,0.000000,21.702618,5.000000
1.230469,-0.464844,0.300781,0.000000,20.000000,5.000000
3.806641,-1.703125,-1.798828,0.000000,24.828735,5.000000
0.011719,-0.039062,-0.007812,0.000000,31.048285,6.000000
0.025391,-0.076172,-0.011719,0.000000,32.214142,6.000000
0.041016,-0.115234,-0.009766,0.000000,30.511526,6.000000
0.056641,-0.154297,0.005859,0.000000,25.705429,6.000000
0.248047,0.039062,-1.242188,0.000000,23.710678,6.000000
0.148438,-0.000000,1.300781,0.000000,24.502491,6.000000
0.468750,0.042969,1.265625,0.000000,22.695129,6.000000
2.193359,-0.207031,-0.160156,0.000000,26.875290,6.000000
2.228516,-0.281250,-0.117188,0.000000,30.285713,6.000000
2.277344,-0.214844,-0.140625,0.000000,30.330214,6.000000
2.316406,-0.146484,-0.214844,0.000000,27.032913,6.000000
2.625000,-0.175781,1.023438,0.000000,29.836264,6.000000
2.675781,-0.179688,1.005859,0.000000,32.942455,6.000000
2.765625,-0.089844,0.882812,0.000000,32.201080,6.000000
4.281250,-0.142578,1.503906,0.000000,27.649229,6.000000
4.384766,-0.142578,1.324219,0.000000,31.448854,6.000000
4.437500,-0.144531,1.285156,0.000000,30.948204,6.000000
4.808594,-0.154297,1.164062,0.000000,30.038912,6.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,6.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,6.000000
1.179688,-0.449219,0.343750,0.000000,21.731863,6.000000
1.236328,-0.464844,0.279297,0.000000,20.000000,6.000000
3.810547,-1.703125,-1.787109,0.000000,24.771212,6.000000
0.011719,-0.039062,-0.007812,0.000000,31.051695,7.000000
0.025391,-0.076172,-0.011719,0.000000,32.214142,7.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,7.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,7.000000
0.275391,0.039062,-1.236328,0.000000,23.710678,7.000000
0.085938,-0.000000,1.306641,0.000000,24.517864,7.000000
0.460938,0.042969,1.267578,0.000000,22.741579,7.000000
2.197266,-0.207031,-0.105469,0.000000,26.483601,7.000000
2.240234,-0.140625,-0.144531,0.000000,28.450981,7.000000
2.275391,-0.142578,-0.220703,0.000000,28.645111,7.000000
2.279297,-0.218750,-0.437500,0.000000,27.007038,7.000000
2.660156,-0.175781,0.927734,0.000000,29.415113,7.000000
2.685547,-0.179688,0.974609,0.000000,32.676411,7.000000
2.777344,-0.089844,0.847656,0.000000,31.934029,7.000000
4.386719,-0.142578,1.316406,0.000000,31.348145,7.000000
4.443359,-0.144531,1.263672,0.000000,30.824263,7.000000
4.810547,-0.154297,1.152344,0.000000,29.898945,7.000000
0.041016,-0.031250,0.064453,0.000000,30.409977,7.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,7.000000
0.296875,0.082031,-1.271484,0.000000,24.517864,7.000000
1.232422,-0.464844,0.292969,0.000000,20.000000,7.000000
0.011719,-0.039062,-0.007812,0.000000,31.044870,8.000000
0.025391,-0.076172,-0.011719,0.000000,32.214142,8.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,8.000000
0.068359,-0.148438,0.003906,0.000000,25.717089,8.000000
0.255859,0.039062,-1.242188,0.000000,23.729120,8.000000
0.150391,-0.000000,1.300781,0.000000,24.533184,8.000000
0.429688,0.083984,1.277344,0.000000,22.741579,8.000000
2.695312,-0.087891,0.832031,0.000000,28.836615,8.000000
2.724609,-0.089844,0.878906,0.000000,32.425415,8.000000
2.808594,-0.000000,0.738281,0.000000,31.766699,8.000000
4.302734,-0.142578,1.445312,0.000000,27.839035,8.000000
4.392578,-0.142578,1.291016,0.000000,31.592663,8.000000
4.457031,-0.144531,1.214844,0.000000,31.235250,8.000000
0.041016,-0.031250,0.064453,0.000000,30.406023,8.000000
0.048828,-0.042969,0.105469,0.000000,29.258276,8.000000
0.269531,0.082031,-1.279297,0.000000,24.533184,8.000000
1.234375,-0.464844,0.289062,0.000000,19.912260,8.000000
1.330078,-1.234375,-2.162109,0.000000,25.954962,8.000000
0.011719,-0.039062,-0.007812,0.000000,31.055101,9.000000
0.025391,-0.076172,-0.011719,0.000000,32.216751,9.000000
0.041016,-0.115234,-0.009766,0.000000,30.519239,9.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,9.000000
0.214844,0.039062,-1.250000,0.000000,23.729120,9.000000
0.205078,-0.000000,1.292969,0.000000,24.517864,9.000000
0.457031,0.083984,1.267578,0.000000,22.741579,9.000000
2.240234,-0.140625,-0.154297,0.000000,26.963564,9.000000
2.271484,-0.142578,-0.257812,0.000000,27.339993,9.000000
2.314453,-0.218750,-0.175781,0.000000,26.263403,9.000000
2.636719,-0.175781,0.992188,0.000000,29.111576,9.000000
2.705078,-0.089844,0.935547,0.000000,32.652897,9.000000
2.757812,-0.089844,0.906250,0.000000,31.972805,9.000000
4.279297,-0.142578,1.511719,0.000000,27.759743,9.000000
4.390625,-0.142578,1.300781,0.000000,31.541195,9.000000
4.476562,-0.144531,1.144531,0.000000,31.357685,9.000000
4.611328,-0.000000,0.693359,0.000000,29.365137,9.000000
4.666016,-0.000000,0.597656,0.000000,29.122221,9.000000
4.832031,-0.154297,1.058594,0.000000,30.170334,9.000000
0.041016,-0.031250,0.064453,0.000000,30.409977,9.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,9.000000
1.177734,-0.449219,0.351562,0.000000,21.731863,9.000000
1.236328,-0.464844,0.277344,0.000000,19.956352,9.000000
3.798828,-1.703125,-1.810547,0.000000,24.800070,9.000000
0.011719,-0.039062,-0.007812,0.000000,31.058506,10.000000
0.025391,-0.076172,-0.011719,0.000000,32.219357,10.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,10.000000
0.056641,-0.154297,0.005859,0.000000,25.717089,10.000000
0.257812,0.039062,-1.240234,0.000000,23.747484,10.000000
0.162109,-0.000000,1.298828,0.000000,24.533184,10.000000
0.449219,0.042969,1.271484,0.000000,22.741579,10.000000
2.646484,-0.175781,0.966797,0.000000,28.965261,10.000000
2.714844,-0.089844,0.904297,0.000000,32.496876,10.000000
2.781250,-0.089844,0.832031,0.000000,31.792645,10.000000
4.269531,-0.142578,1.537109,0.000000,27.788744,10.000000
4.388672,-0.142578,1.308594,0.000000,31.586639,10.000000
4.474609,-0.144531,1.152344,0.000000,31.357685,10.000000
4.646484,-0.000000,0.392578,0.000000,30.557604,10.000000
4.689453,-0.000000,0.363281,0.000000,31.379868,10.000000
4.802734,-0.154297,1.187500,0.000000,30.047512,10.000000
4.898438,-0.935547,-0.201172,0.000000,28.603380,10.000000
0.041016,-0.031250,0.064453,0.000000,30.409977,10.000000
0.048828,-0.042969,0.105469,0.000000,29.263424,10.000000
0.281250,0.082031,-1.275391,0.000000,24.533184,10.000000
1.234375,-0.464844,0.289062,0.000000,20.043213,10.000000
3.792969,-1.703125,-1.826172,0.000000,24.885508,10.000000
4.285156,1.714844,-1.896484,0.000000,25.705429,10.000000
0.011719,-0.039062,-0.007812,0.000000,31.048285,11.000000
0.025391,-0.076172,-0.011719,0.000000,32.214142,11.000000
0.041016,-0.115234,-0.009766,0.000000,30.515385,11.000000
0.056641,-0.154297,0.005859,0.000000,25.705429,11.000000
0.230469,0.039062,-1.246094,0.000000,23.673559,11.000000
0.156250,-0.000000,1.298828,0.000000,24.487062,11.000000
0.468750,0.042969,1.265625,0.000000,22.695129,11.000000
2.664062,-0.175781,0.917969,0.000000,29.375179,11.000000
2.722656,-0.089844,0.882812,0.000000,32.678753,11.000000
2.787109,-0.089844,0.808594,0.000000,31.992065,11.000000
4.314453,-0.142578,1.408203,0.000000,27.767012,11.000000
4.400391,-0.142578,1.265625,0.000000,31.565491,11.000000
