0.376953,-0.080078,-1.208984,0.000000,21.986570,0.000000
0.304688,-0.041016,1.271484,0.000000,23.283796,0.000000
0.435547,-0.000000,1.277344,0.000000,21.986570,0.000000
2.574219,-0.263672,1.126953,0.000000,29.469433,0.000000
2.623047,-0.179688,1.134766,0.000000,32.796669,0.000000
2.664062,-0.181641,1.140625,0.000000,32.049335,0.000000
4.414062,-0.287109,1.197266,0.000000,30.740847,0.000000
4.431641,-0.289062,1.279297,0.000000,30.060379,0.000000
4.738281,-0.449219,-0.501953,0.000000,33.142887,0.000000
4.791016,-0.453125,-0.384766,0.000000,33.439991,0.000000
4.863281,-0.464844,0.796875,0.000000,30.530785,0.000000
1.880859,-0.000000,-0.066406,0.614669,28.762178,0.000000
1.917969,0.060547,-0.132812,0.614669,31.541195,0.000000
1.953125,-0.000000,-0.208984,0.614669,30.326187,0.000000
1.990234,-0.000000,-0.242188,1.229337,24.668676,0.000000
0.041016,-0.033203,0.062500,0.000000,30.153597,0.000000
0.044922,-0.046875,0.103516,0.000000,29.057959,0.000000
1.216797,0.357422,0.041016,0.000000,19.294189,0.000000
3.107422,-2.021484,-2.759766,0.000000,27.267273,0.000000
0.011719,-0.039062,-0.007812,0.000000,30.733517,1.000000
0.017578,-0.080078,-0.007812,0.000000,31.981070,1.000000
0.029297,-0.119141,-0.003906,0.000000,30.211893,1.000000
0.056641,-0.154297,0.007812,0.000000,25.502283,1.000000
0.318359,-0.080078,-1.224609,0.000000,21.986570,1.000000
0.322266,-0.041016,1.267578,0.000000,23.283796,1.000000
0.429688,-0.000000,1.279297,0.000000,21.986570,1.000000
2.537109,-0.263672,1.207031,0.000000,29.278833,1.000000
2.601562,-0.267578,1.167969,0.000000,32.725376,1.000000
2.660156,-0.181641,1.152344,0.000000,32.003033,1.000000
4.416016,-0.287109,1.189453,0.000000,30.845762,1.000000
4.408203,-0.289062,1.357422,0.000000,30.170334,1.000000
4.738281,-0.449219,-0.496094,0.000000,33.113300,1.000000
4.791016,-0.453125,-0.380859,0.000000,33.366600,1.000000
4.833984,-0.460938,0.716797,0.000000,29.947569,1.000000
4.869141,-0.464844,0.759766,0.000000,30.648323,1.000000
1.890625,0.121094,-0.322266,0.614669,27.151674,1.000000
1.935547,0.123047,-0.300781,0.614669,30.285713,1.000000
1.980469,0.125000,-0.287109,0.614669,30.115704,1.000000
